NDB_No,Shrt_Desc,Protein,Lipid_Tot,Carbohydrt,Fiber_TD,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Manganese,Selenium,Vit_C,Thiamin,Riboflavin,Niacin,Panto_Acid,Vit_B6,Folate_Tot,Choline_Tot,Vit_B12,Vit_A,Vit_E,Vit_D,Vit_K,FA_Sat
18222,"CRACKERS,MELBA TOAST,WHEAT",23.03571429,2.948717949,58.76923077,19.47368421,4.3,56.25,14,23.57142857,4.352941176,55.8,13.63636364,29.44444444,46.26086957,100,0,35.16666667,23,31.76875,10.34,7.923076923,33,0,0,0,0,0,0,1.728205128
18223,"CRACKERS,MILK",13.57142857,17.65384615,55.17692308,8.947368421,17.2,44.75,5.5,43.28571429,3.352941176,45.8,6.090909091,25.22222222,24,28.90909091,0.222222222,44.83333333,32.15384615,27.6875,8.14,2.846153846,22.5,1.963636364,3.333333333,1.777777778,8.133333333,0,3.166666667,14.93333333
18224,"CRACKERS,RUSK TOAST",24.10714286,9.230769231,55.61538462,0,2.7,34,9,21.85714286,7.205882353,16.86666667,10,27.22222222,19.08695652,36.54545455,0,33.66666667,30.69230769,28.90625,12.1,3.615384615,21.75,0,7.5,1.333333333,0,0,0,7.056410256
18225,"CRACKERS,RYE,SANDWICH-TYPE W/CHS FILLING",16.42857143,28.58974359,46.76923077,9.473684211,22.2,30.625,9.25,48.42857143,10.05882353,69.6,6.363636364,10.66666667,27.60869565,37.81818182,0.444444444,51,38,22.3125,11.7,5.846153846,20.25,0,5,2.666666667,0,0,0,30.7025641
18226,"CRACKERS,RYE,WAFERS,PLAIN",17.14285714,1.153846154,61.84615385,60.26315789,4,74.25,30.25,47.71428571,14.55882353,37.13333333,25.45454545,51.22222222,233.3043478,43.27272727,0.111111111,35.58333333,22.23076923,9.88125,11.38,20.84615385,11.25,3.636363636,0,0,5.333333333,0,4.75,0.553846154
18227,"CRACKERS,RYE,WAFERS,SEASONED",16.07142857,11.79487179,56.76923077,55,4.4,38,26.5,43.85714286,13.35294118,59.13333333,23.18181818,55,103.0869565,59.09090909,0.111111111,26.33333333,17.15384615,15.4625,11.16,14.61538462,13,0,0,0,0,0,0,6.6
18228,"CRACKERS,SALTINES (INCL OYSTER,SODA,SOUP)",16.89285714,11.07692308,56.96153846,7.368421053,1.9,69.625,5.75,14.57142857,4.470588235,62.73333333,6.272727273,15.44444444,29.82608696,18.72727273,0,58.5,37.46153846,40.2625,10.72,6.615384615,33.5,3.036363636,3.75,0.111111111,7.666666667,0,21.16666667,8.476923077
18229,"CRACKERS,STD SNACK-TYPE,REG",11.85714286,33.88461538,47.15384615,6.052631579,12,50.375,4.5,35.42857143,3.470588235,48.4,4.454545455,11.55555556,21.34782609,12.18181818,0,34.66666667,35.07692308,27.2,8.34,4.846153846,23,1.745454545,0,0,20.2,0,57.75,28.52307692
18230,"CRACKERS,STD SNACK-TYPE,SNDWCH,W/CHS FILLING",16.60714286,27.05128205,47.46153846,5,25.7,29.875,9,58,12.61764706,65.2,5.636363636,9.111111111,12.60869565,39.09090909,0.111111111,37.16666667,52.61538462,23.5375,10.18,3.769230769,25,5,4.166666667,1.888888889,1.466666667,0,6.916666667,31.41025641
18231,"CRACKERS,STD SNACK-TYPE,SNDWCH,W/PNUT BUTTER FILLING",20.48214286,31.46153846,44.90769231,6.052631579,8.1,34.625,13.75,39.14285714,6.323529412,53.4,10.27272727,36,34.08695652,19.63636364,0,40.75,20.84615385,38.2125,9.52,11.38461538,21.5,4.490909091,0.416666667,0.111111111,13.73333333,0,7.916666667,24.63076923
18232,"CRACKERS,WHEAT,REGULAR",13.03571429,21.02564103,54.40769231,18.15789474,9.2,33,18,43.14285714,8.323529412,46.6,14.90909091,30.44444444,67.34782609,18,0,23.66666667,11.23076923,25.1375,11.54,18.76923077,9.5,4.945454545,0,0,10.33333333,0,11.83333333,16.46153846
18233,"CRACKERS,WHEAT,SNDWCH,W/CHS FILLING",17.5,32.05128205,44.76923077,8.157894737,20.4,32.75,13.5,54.57142857,9,55.93333333,7.909090909,17.77777778,47.08695652,44.18181818,1.666666667,29.83333333,32.84615385,19.90625,12.44,20.07692308,16,0,5,2.333333333,0,0,0,21.17435897
18234,"CRACKERS,WHEAT,SNDWCH,W/PNUT BUTTER FILLING",24.10714286,34.23076923,41.38461538,11.57894737,17,33.375,9.5,49.57142857,8.735294118,53.8,7.454545455,6.111111111,30.47826087,39.63636364,0,32.41666667,22.53846154,36.73125,11.28,10.53846154,17.5,0,0,0,0,0,0,23.6
18235,"CRACKERS,WHOLE-WHEAT",18.89285714,18.11538462,53.5,27.10526316,3.6,41.75,27.5,47.28571429,10.14705882,46.93333333,23.90909091,46.66666667,93.56521739,18.36363636,0,15.16666667,1.615384615,28.9375,16.64,14.23076923,7,4.945454545,0,0,9.4,0,22.66666667,10.57948718
18236,CRACKER MEAL,16.60714286,2.179487179,62.23076923,6.842105263,2.3,58,6,14.85714286,3.382352941,1.066666667,6.272727273,25,41.04347826,76.90909091,0,58,36,35.66875,9.34,3,34,3.563636364,0,0,2.866666667,0,0.25,1.38974359
18237,"CREAM PUFF SHELL,PREP FROM RECIPE",16.07142857,33.20512821,17.53846154,2.105263158,3.6,25.25,3,17,2.852941176,32.2,6.636363636,5.666666667,9.173913043,43.63636364,0,17.16666667,27.69230769,9.79375,12.48,5.769230769,13.25,20.8,16.25,32,19,9.333333333,20.41666667,28.71282051
18239,"CROISSANTS,BUTTER",14.64285714,26.92307692,35.23076923,6.842105263,3.7,25.375,4,15,3.470588235,31.13333333,6.818181818,8.888888889,14.34782609,41.27272727,0.222222222,32.33333333,18.53846154,13.675,17.22,4.461538462,22,7.054545455,6.666666667,22.88888889,5.6,0,1.5,59.78974359
18240,"CROISSANTS,APPLE",13.21428571,11.15384615,28.53846154,6.578947368,3,13.75,3.25,8.285714286,2.647058824,18.26666667,9.363636364,4.444444444,9.130434783,34.54545455,0.555555556,19.33333333,12.61538462,10,11.92,2.461538462,14.25,0,8.333333333,10.44444444,0,0,0,25.61025641
18241,"CROISSANTS,CHEESE",16.42857143,26.79487179,36.15384615,6.842105263,5.3,26.875,6,18.57142857,3.882352941,24.06666667,8.545454545,11.11111111,14.7826087,48.72727273,0.222222222,43.58333333,25,13.5,16.84,5.615384615,18.5,7.054545455,13.33333333,22.66666667,9.6,0,9.083333333,54.5025641
18242,"CROUTONS,PLAIN",21.25,8.461538462,56.53846154,13.42105263,7.6,51,7.75,16.42857143,3.647058824,46.53333333,8.090909091,18.11111111,21.73913043,68.18181818,0,51.91666667,20.92307692,33.99375,8.58,2,33,0,0,0,0,0,0,7.743589744
18243,"CROUTONS,SEASONED",19.28571429,23.46153846,48.84615385,13.15789474,9.6,35.25,10.5,20,5.323529412,72.6,8.545454545,18.66666667,22.34782609,52.36363636,0,42.16666667,32.38461538,29.0375,16.7,6.384615385,26.25,2.654545455,5.833333333,0.777777778,2.666666667,0,6.333333333,26.90769231
18244,"DANISH PASTRY,CINN,ENR",12.5,28.71794872,34.30769231,3.421052632,7.1,24.5,4.75,15.28571429,3.676470588,27.6,6.545454545,11.11111111,15.73913043,30.90909091,0.111111111,25,20.23076923,17.91875,7.92,2.923076923,17,3.963636364,4.166666667,0.666666667,2.6,0,7.833333333,29.13333333
18245,"DANISH PASTRY,CHEESE",14.28571429,28.07692308,28.61538462,2.631578947,3.5,22.5,3.75,15.42857143,2.882352941,27.8,6.363636364,9.888888889,15.26086957,34.36363636,0.111111111,15.83333333,20,12.5,6.08,3.076923077,15,3.654545455,8.333333333,3.888888889,2.333333333,0,5.75,34.84102564
18246,"DANISH PASTRY,FRUIT,ENR",9.642857143,23.71794872,36.76923077,5,4.6,22.125,3.75,12.71428571,2.441176471,29.66666667,4.909090909,7.222222222,11,26.90909091,4.333333333,21.91666667,16.92307692,12.45,12.68,3.307692308,11.75,3.963636364,3.75,1.666666667,2.266666667,0,4.416666667,24.92307692
18247,"DANISH PASTRY,NUT (INCL ALMOND,RAISIN NUT,CINN NUT)",12.67857143,32.30769231,35.15384615,5.263157895,9.4,22.5,8,15.71428571,2.794117647,19.86666667,7.909090909,21.66666667,36.73913043,25.81818182,1.888888889,18.33333333,18.46153846,14.375,14.04,8,20.75,3.963636364,8.75,1,5.466666667,0,5.5,29.85128205
18248,"DOUGHNUTS,CAKE-TYPE,PLN (INCLUDES UNSUGARED,OLD-FASHIONED)",9.482142857,31.96153846,36.2,4.473684211,4,31.625,4.25,37.14285714,3.941176471,31.8,4.545454545,10,14.47826087,18.36363636,0,32.5,23.15384615,18.1875,7.54,3.846153846,23,6.781818182,2.5,0.444444444,13.26666667,0,8.166666667,56.94871795
18249,"DOUGHNUTS,CAKE-TYPE,PLN,CHOCOLATE-COATED OR FRSTD",8.803571429,32.37179487,39.48461538,5,2.4,50,7.5,30,5.911764706,21.73333333,8.909090909,28.88888889,27.82608696,12.36363636,1.444444444,13.58333333,9.615384615,9.9375,2.52,1.846153846,16.25,5.290909091,4.166666667,0.444444444,13.46666667,0,6.583333333,69.07692308
18250,"DOUGHNUTS,CAKE-TYPE,PLN,SUGARED OR GLAZED",9.285714286,29.35897436,39.07692308,3.947368421,6,13.25,4.25,16.71428571,3,26.8,4,11.22222222,14.52173913,17.45454545,0.111111111,19.41666667,15.23076923,9.45,8.7,2.076923077,11.5,0,10,0.333333333,0,0,0,30.38974359
18251,"DOUGHNUTS,CAKE-TYPE,CHOC,SUGARED OR GLAZED",8.035714286,25.51282051,44.15384615,5.789473684,21.3,28.375,8.5,23.14285714,3.117647059,14.33333333,5.181818182,21.22222222,16.08695652,7.454545455,0.111111111,3.75,5.384615385,2.9375,6.84,2.076923077,11.25,5.290909091,4.166666667,1.333333333,1.4,0,8.166666667,26.31794872
18253,"DOUGHNUTS,FRENCH CRULLERS,GLAZED",5.535714286,23.46153846,45.76923077,3.157894737,2.6,30.25,3,17.57142857,2.294117647,23,2.363636364,7.777777778,9.347826087,4,0,15.08333333,17.69230769,13.3125,4.32,1.538461538,10.5,5.290909091,2.083333333,0.222222222,1.066666667,0,6.666666667,23.93333333
18254,"DOUGHNUTS,YEAST-LEAVENED,W/CREME FILLING",11.42857143,31.41025641,23.07692308,2.105263158,2.5,22.875,5,10.85714286,2.352941176,20.6,7.272727273,12.55555556,9.782608696,19.63636364,0,28.16666667,11.38461538,14.0125,13.24,5.230769231,17.5,5.290909091,5.833333333,1.222222222,1.933333333,0,7.166666667,27.84615385
18255,"DOUGHNUTS, YEAST-LEAVENED, GLAZED, ENRICHED (INC HONEY BUNS)",10.96428571,29.1025641,36.86923077,5.526315789,10.1,29.75,4.25,16.71428571,3,21.06666667,5.545454545,9.777777778,13.34782609,28.54545455,1.333333333,26,14.23076923,16.3125,4.28,2.846153846,27,5.290909091,4.583333333,0.555555556,9.533333333,0.666666667,9.583333333,48.47692308
18256,"DOUGHNUTS,YEAST-LEAVENED,W/JELLY FILLING",10.53571429,23.97435897,30,2.368421053,2.5,22,5,12.14285714,2.323529412,30.33333333,6.818181818,15.11111111,8.913043478,22.72727273,0,26,10.92307692,13.35625,17.52,7.692307692,17,5.290909091,9.166666667,1.888888889,2.866666667,0,5.916666667,24.83589744
18258,"ENGLISH MUFFIN, PLN,ENCHED.W/CA PROP (INCLD SOURDOUGH)",15.83928571,2.166666667,33.97692308,9.210526316,16.3,50,6,13.14285714,3.205882353,28.33333333,9.545454545,15,21.95652174,40.72727273,2,39.75,19.23076923,25.4375,7.26,4.153846154,23.5,2.909090909,1.666666667,0,2.066666667,0,1,3.758974359
18259,"ENGLISH,MUFFIN,PLN,TSTD,ENR,W/CA PROP(INCL SOURDOUGH)",18.42857143,2.58974359,40.5,7.368421053,19.7,58.125,7,15.28571429,3.794117647,31.8,12.72727273,17.77777778,27.39130435,47.81818182,1.888888889,45.08333333,21.53846154,31.1875,6.64,5.153846154,29.75,2.854545455,2.083333333,0,2.4,0,1.166666667,2.733333333
18260,"ENGLISH MUFFINS,MIXED-GRAIN (INCL GRANOLA)",16.25,2.307692308,35.61538462,7.368421053,19.6,37.75,10.25,11.57142857,4.588235294,19.86666667,12.63636364,27,26.26086957,46.36363636,0,35.83333333,24.07692308,22.39375,8.16,2.923076923,20,2.490909091,0,0,0,0,0,1.179487179
18261,"ENGLISH MUFFINS,MIXED-GRAIN,TSTD (INCL GRANOLA)",17.67857143,2.435897436,38.69230769,7.894736842,21.3,41.125,12,23.14285714,4.970588235,21.6,9.545454545,28.22222222,35.7826087,50.36363636,0,31.16666667,23.61538462,21.90625,6.5,7.923076923,16.75,2.854545455,0,0,0,0,0,1.282051282
18262,"ENGLISH MUFFINS,RAISIN-CINNAMON (INCLUDES APPLE-CINNAMON)",14.125,2.307692308,37,6.842105263,11.4,56.25,5.75,13,5.088235294,19.93333333,8.818181818,17.77777778,25,39.27272727,1.444444444,34.33333333,16.53846154,22.9375,4.18,5.076923077,18.5,2.909090909,0,0,2.066666667,0,2.083333333,2.769230769
18263,"ENGLISH MUFFINS,RAISIN-CINNAMON,TSTD (INCL APPLE-CINNAMON)",15.83928571,2.833333333,42.33846154,7.894736842,13.9,61.25,7,15.42857143,5.705882353,22.8,9.090909091,19.44444444,31.30434783,44.18181818,1.555555556,43.16666667,18.84615385,26.78125,5.68,4.769230769,21.5,2.636363636,0,0,2.4,0,2.083333333,2.969230769
18264,"ENGLISH MUFFINS,WHEAT",15.53571429,2.564102564,34.46153846,12.10526316,17.8,35.875,9.25,15.28571429,5.470588235,23.53333333,9.727272727,16.44444444,43.52173913,53.09090909,0,35.91666667,22.46153846,20.975,8.88,6.692307692,16,2.490909091,0,0,3,0,0.666666667,1.471794872
18265,"ENGLISH MUFFINS,WHEAT,TSTD",16.78571429,2.692307692,37.46153846,13.15789474,19.3,39,10.5,17.85714286,5.941176471,25.6,11.09090909,18.11111111,48.69565217,57.81818182,0,31.25,22,20.51875,4.28,7.538461538,14.75,2.854545455,0,0,3.266666667,0,0.75,1.6
18266,"ENGLISH MUFFINS,WHOLE-WHEAT",15.71428571,2.692307692,31.07692308,17.63157895,26.5,30.625,17.75,40.28571429,6.176470588,24.26666667,14.54545455,23.55555556,77.82608696,73.27272727,0,25,10.76923077,21.3125,13.9,12.53846154,12.25,2.490909091,0,0,2.733333333,0,0.833333333,1.712820513
18267,"ENGLISH MUFFINS,WHOLE-WHEAT,TSTD",17.14285714,2.948717949,33.92307692,19.21052632,28.8,33.25,19.25,43.85714286,6.705882353,26.4,15.81818182,25,84.60869565,79.63636364,0,21.75,10.53846154,20.85,9.82,12.23076923,11.25,2.690909091,0,0,2.933333333,0,0.916666667,1.861538462
18268,"FRENCH TOAST,FRZ,RTH",13.21428571,7.820512821,24.69230769,2.894736842,10.7,27.625,4.25,19.85714286,3.941176471,33,7,9.333333333,10.65217391,30.36363636,0.333333333,23.08333333,29.30769231,17.0125,18.8,38.15384615,13,0,70,6,0,0,0,7.861538462
18269,"FRENCH TOAST,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",13.75,13.84615385,19.23076923,0,10,20.875,4.25,16.71428571,3.941176471,31.93333333,6.090909091,6.444444444,8.173913043,36.54545455,0.333333333,17,24.69230769,10.175,10.98,5.692307692,10.75,0,12.91666667,13.77777778,0,0,0,13.96410256
18270,"HUSH PUPPIES,PREP FROM RECIPE",13.75,17.30769231,35.38461538,7.368421053,27.8,38,6,27,4.235294118,44.53333333,6,7.333333333,9.565217391,28.72727273,0.222222222,29.33333333,25.53846154,17.3875,7.14,7.846153846,22.25,5.945454545,7.916666667,4.555555556,8.4,0,19.66666667,10.81025641
18271,"ICE CRM CONES,CAKE OR WAFER-TYPE",14.46428571,8.846153846,60.76923077,7.894736842,2.5,45,6.5,13.85714286,3.294117647,17.06666667,6.090909091,22.66666667,24.86956522,8.727272727,0,20.83333333,27.23076923,27.66875,9.58,2.307692308,43.25,1.709090909,0,0,5.2,0,1.5,6.266666667
18272,"ICE CRM CONES,SUGAR,ROLLED-TYPE",14.10714286,4.871794872,64.69230769,4.473684211,4.4,55.375,7.75,14.71428571,4.264705882,19.86666667,6.818181818,29.77777778,31.82608696,8.727272727,0,42.58333333,31.15384615,31.6625,8.58,4,35,1.545454545,0,0,0.466666667,0,1.25,2.938461538
18273,"MUFFINS,PLN,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",12.32142857,14.61538462,31.84615385,7.105263158,20,29.875,4.25,21.85714286,3.558823529,31.13333333,5.090909091,7.666666667,12.86956522,32.72727273,0.333333333,23.66666667,23.15384615,14.425,7.02,3.230769231,12.75,7.890909091,6.25,4.444444444,0,0,0,11.05641026
18274,"MUFFINS,BLUEBERRY,COMMLY PREP (INCLUDES MINI-MUFFINS)",8.017857143,20.6025641,40.76923077,2.894736842,4.4,16.25,2.5,20.85714286,3.558823529,22.4,3.363636364,6.666666667,19.52173913,14.90909091,1,14,12.53846154,8.8625,9.4,3.076923077,12,16.81818182,6.666666667,2.333333333,10.86666667,0.666666667,32.66666667,14.58461538
18275,"MUFFINS,BLUEBERRY,DRY MIX",6.214285714,4.166666667,46.92307692,3.684210526,1.8,20.25,3.25,31.42857143,1.411764706,31.93333333,3,9.777777778,12,5.636363636,2.555555556,19.33333333,17.84615385,11.60625,11.06,6.307692308,13.25,0,0,0.111111111,0,0,0,5.953846154
18277,"MUFFINS,BLUEBERRY,TOASTER-TYPE",8.214285714,12.17948718,41,4.736842105,1.3,6.375,3,8.428571429,2.441176471,27.8,3.545454545,9.222222222,16,32,0,20,22.30769231,12.625,4.92,2.076923077,16.25,9.4,0.833333333,10.44444444,6.066666667,0,16.08333333,7.169230769
18278,"MUFFINS,BLUEBERRY,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",11.60714286,13.84615385,31.30769231,0,18.9,28.375,4,20.71428571,3.617647059,29.4,4.909090909,7.888888889,13.56521739,31.09090909,1.666666667,22.66666667,22.23076923,13.81875,6.82,3.307692308,12,0,5.833333333,4.222222222,0,0,0,10.41025641
18279,"MUFFINS,CORN,COMMLY PREP",10.53571429,10.76923077,39.23076923,8.947368421,7.4,35.125,8,40.57142857,2.029411765,31.13333333,4.909090909,33.22222222,15.43478261,27.63636364,0,22.75,25.07692308,12.73125,8.88,6.461538462,15.5,9.4,3.75,5.777777778,5.333333333,0,1.916666667,6.943589744
18280,"MUFFINS,CORN,DRY MIX,PREP",13.21428571,13.07692308,37.76923077,6.315789474,7.5,24.25,5.25,54.85714286,3.852941176,53,5.818181818,7,9.608695652,27.63636364,0.111111111,20.75,21.23076923,13.13125,9.02,8.153846154,14.25,0,6.666666667,4.555555556,0,0,0,14.34358974
18281,"MUFFINS,CORN,TOASTER-TYPE",9.464285714,14.48717949,44.53846154,4.210526316,1.9,18.375,3.5,21.57142857,2.705882353,28.66666667,3.545454545,8,12.17391304,27.63636364,0,25.83333333,28.46153846,14.4375,4.82,3.692307692,14.25,0,1.25,2,0,0,0,8.620512821
18282,"MUFFINS,CORN,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",12.67857143,15.76923077,34,0,25.9,32.625,5.75,25.28571429,4.264705882,39,5.545454545,6.555555556,8.086956522,24.36363636,0.333333333,25.25,23.84615385,14.8875,7.18,7.153846154,18.75,0,6.666666667,0,0,0,0,11.85128205
18283,"MUFFINS,OAT BRAN",12.5,9.487179487,37.15384615,12.10526316,6.3,52.5,39.25,53.71428571,14.91176471,26.2,16.72727273,36.66666667,114.3478261,20,0,21.83333333,7.307692308,2.625,20.2,12.38461538,22.25,1.2,0.416666667,0,4.4,0,10.83333333,5.574358974
18284,"MUFFINS,WHEAT BRAN,DRY MIX",12.67857143,15.38461538,56.15384615,0,3.6,45,21.75,68.57142857,5.882352941,46.66666667,13.63636364,22.22222222,115.9130435,32.72727273,0,30,21.53846154,31.25,13.38,21.69230769,21.25,0,0,0,0,0,0,15.07179487
18288,"PANCAKES PLN,FRZ,RTH (INCLUDES BUTTERMILK)",9.339285714,8.756410256,29.03846154,2.631578947,7.8,70.875,3.5,30.71428571,2.647058824,30.73333333,3.636363636,8,12.39130435,19.63636364,0.333333333,58.33333333,29.23076923,39.73125,6.8,40,17.75,2.654545455,116.6666667,50.33333333,4.133333333,0,5.416666667,5.958974359
18289,"PANCAKES,PLN,DRY MIX,COMPLETE (INCL BTTRMLK)",17.44642857,3.974358974,56.65384615,7.631578947,34.4,45,7,85.71428571,5.617647059,72.13333333,6.545454545,14,29.7826087,39.27272727,0,37.5,20.53846154,27.3,12.6,13.15384615,0,3.309090909,13.33333333,0,0,0,0,4.215384615
18290,"PANCAKES,PLN,DRY MIX,COMPLETE,PREP",9.285714286,3.205128205,28.23076923,3.421052632,12.6,19.5,5,47.71428571,5.147058824,41.86666667,3.545454545,10.44444444,11.82608696,24.54545455,0.222222222,17.58333333,16.69230769,10.69375,4.86,7,9.25,3.490909091,8.333333333,1.111111111,0,0,0,2.6
18291,"PANCAKES,PLN,DRY MIX,INCOMPLETE (INCL BTTRMLK)",17.85714286,2.179487179,56.61538462,14.21052632,34.2,38.125,7.75,89.57142857,5.617647059,99.73333333,7.636363636,12.77777778,17.17391304,23.45454545,0,50.83333333,28.53846154,23.4875,8.52,14.07692308,34,1.545454545,0,0,2.6,0,0.583333333,1.282051282
18292,"PANCAKES,PLN,DRY MIX,INCOMPLETE,PREP",13.92857143,9.871794872,22.23076923,5,21.5,16.25,5.5,44.71428571,5.852941176,33.66666667,6.818181818,5.222222222,6.086956522,17.81818182,0.666666667,16.75,23.92307692,7.7,10.12,8.076923077,9,0,14.16666667,7.888888889,0,0,0,10.48717949
18293,"PANCAKES,PLN,PREP FROM RECIPE",11.42857143,12.43589744,21.76923077,0,21.9,22.5,4,22.71428571,3.882352941,29.26666667,5.090909091,5.444444444,8.695652174,27.09090909,0.333333333,16.75,21.61538462,9.79375,8.1,3.538461538,9.5,0,9.166666667,6,0,0,0,10.88205128
18294,"PANCAKES,BLUEBERRY,PREP FROM RECIPE",10.89285714,11.79487179,22.30769231,0,20.6,21.5,4,21.57142857,4.058823529,27.46666667,4.909090909,6.111111111,10.30434783,25.45454545,2.444444444,16.25,20.92307692,9.525,7.9,3.769230769,9,0,8.333333333,5.555555556,0,0,0,10.18461538
18295,"PANCAKES,BUCKWHEAT,DRY MIX,INCOMPLETE",19.46428571,3.461538462,54.84615385,22.36842105,47.6,59.125,47.5,130.4285714,9.294117647,45.6,23.18181818,46.11111111,72,23.81818182,0,45.16666667,19.15384615,25.59375,8.3,33.69230769,13.25,5.018181818,0,0,3.2,0,2.5,2.251282051
18297,"PANCAKES,SPL DIETARY,DRY MIX",15.89285714,1.794871795,56.84615385,0,9.9,38.125,11.75,85.14285714,19.88235294,30.4,10.81818182,15.22222222,25.13043478,45.63636364,0,30.83333333,16.07692308,20.4375,7.28,2.846153846,26.75,0,0,0.666666667,0,0,0,1.035897436
18299,"PANCAKES,WHOLE-WHEAT,DRY MIX,INCOMPLETE",22.85714286,1.923076923,54.61538462,0,44.9,98,26,111.7142857,13.08823529,94.6,17.81818182,62.22222222,97.2173913,69.09090909,0,47.41666667,83.30769231,42.29375,15,17.46153846,20.5,0,0,0.222222222,0,0,0,1.251282051
18300,"PANCAKES,WHOLE-WHEAT,DRY MIX,INCOMPLETE,PREP",15.17857143,8.333333333,22.61538462,7.368421053,25,38.875,11.5,53.28571429,8.205882353,38.13333333,9.454545455,8.888888889,67.2173913,35.27272727,0.555555556,16.41666667,40.69230769,14.43125,10.36,8.461538462,7.25,0,12.08333333,7.111111111,0,0,0,8.969230769
18301,"PIE,APPL,COMMLY PREP,ENR FLR",3.392857143,14.1025641,26.15384615,4.210526316,1.1,5.625,1.75,3.428571429,1.911764706,13.4,1.454545455,5.111111111,7.913043478,1.818181818,3.555555556,2.333333333,2.076923077,1.64375,2.38,2.923076923,6.75,1.309090909,0.416666667,3.555555556,10.13333333,0,2.916666667,19.47179487
18302,"PIE,APPL,PREP FROM RECIPE",4.285714286,16.02564103,28.53846154,0,0.7,14,1.75,4,2.323529412,14.06666667,1.727272727,5.888888889,8.043478261,14.18181818,1.888888889,12.33333333,8.230769231,7.6875,1.86,2.461538462,6,0,0,1.222222222,0,0,0,15.64102564
18303,"PIE,BANANA CRM,PREP FROM MIX,NO-BAKE TYPE",6.071428571,16.53846154,24.30769231,1.578947368,7.3,5.75,3,23.85714286,3.323529412,19.33333333,3,4.777777778,4.652173913,8.909090909,0.555555556,8.5,11.23076923,4.43125,5.18,2.692307692,5.25,0,8.75,10.55555556,0,0,0,35.40512821
18304,"PIE,BANANA CRM,PREP FROM RECIPE",7.857142857,17.43589744,25.30769231,1.842105263,7.5,13,4,13.14285714,4.852941176,16,4.363636364,5.777777778,6.608695652,16.54545455,1.777777778,11.58333333,15.92307692,6.5875,7.76,10.23076923,6.75,5.218181818,10.41666667,6.777777778,2.666666667,5.333333333,5.25,19.27179487
18305,"PIE,BLUEBERRY,COMMLY PREP",3.214285714,12.82051282,26.84615385,2.631578947,0.8,3.75,1.25,3.285714286,1.470588235,19.13333333,1.454545455,5.111111111,7.652173913,2.545454545,3,0.833333333,2.307692308,1.875,2.72,2.846153846,6.75,1.309090909,0.416666667,4.888888889,6.933333333,0,8.75,8.61025641
18306,"PIE,BLUEBERRY,PREP FROM RECIPE",4.821428571,15.25641026,25.76923077,0,0.7,15.375,2,4.285714286,1.470588235,12.33333333,1.818181818,7.444444444,13.04347826,13.45454545,0.777777778,12.75,10.15384615,7.4625,2.48,2.615384615,5.75,0,0,0.222222222,0,0,0,14.92820513
